id	word	nonce_word	lfpm10r	resp.rt	resp.keys	correct	trial_number
BB	vonzum	TRUE	NA	2.281000000000006	left	TRUE	2
BB	hidroxid	FALSE	-0.536	2.231000000000023	right	TRUE	4
BB	kocskesi	TRUE	NA	2.429000000000002	left	TRUE	5
BB	skubizik	FALSE	-3.171	1.1510000000000105	right	TRUE	6
BB	vároló	TRUE	NA	3.1980000000000075	left	TRUE	7
BB	selypít	FALSE	-1.452	3.031000000000006	right	TRUE	8
BB	arzénsav	FALSE	-2.408	1.961999999999989	right	TRUE	9
BB	csapattest	FALSE	-1.301	2.078000000000003	right	TRUE	11
BB	viszkóz	FALSE	-0.61	3.812999999999988	right	TRUE	12
BB	rejtőzik	FALSE	0.612	1.413000000000011	right	TRUE	13
BB	kondenzcsík	FALSE	-1.009	1.8959999999999864	right	TRUE	14
BB	glükóz	FALSE	0.41	1.0979999999999848	right	TRUE	15
BB	tröshet	TRUE	NA	3.117000000000018	left	TRUE	16
BB	mihálóz	TRUE	NA	1.602000000000004	left	TRUE	17
BB	norvend	TRUE	NA	1.266999999999996	left	TRUE	18
BB	ószeven	TRUE	NA	2.6980000000000075	left	TRUE	19
BB	tartalom	FALSE	1.71	0.8170000000000073	right	TRUE	20
BB	vetézmés	TRUE	NA	4.727000000000004	left	TRUE	21
BB	század	FALSE	2.036	0.9799999999999898	right	TRUE	22
BB	égitest	FALSE	0.434	0.8620000000000232	right	TRUE	23
BB	látszik	FALSE	2.055	0.6780000000000257	right	TRUE	24
BB	tököl	FALSE	-1.12	0.7009999999999934	right	TRUE	25
BB	tangózik	FALSE	-1.78	1.1830000000000211	right	TRUE	26
BB	újgazdag	FALSE	-0.337	0.9150000000000204	right	TRUE	27
BB	űrlap	FALSE	1.015	0.6639999999999873	right	TRUE	28
BB	szokik	FALSE	-0.316	1.1030000000000086	right	TRUE	30
BB	fertilis	FALSE	-1.185	1.7469999999999857	right	TRUE	31
BB	kitin	FALSE	-0.946	0.7139999999999986	right	TRUE	32
BB	novagár	TRUE	NA	3.6440000000000055	left	TRUE	33
BB	cséltás	TRUE	NA	2.295000000000016	left	TRUE	34
BB	puritán	FALSE	0.459	0.9509999999999934	right	TRUE	35
BB	dádá	FALSE	-1.428	2.561000000000007	right	TRUE	36
BB	mítosz	FALSE	0.619	0.7660000000000196	right	TRUE	37
BB	lélek	FALSE	1.694	0.8299999999999841	right	TRUE	38
BB	dolog	FALSE	2.387	0.6329999999999814	right	TRUE	39
BB	hajlik	FALSE	0.575	0.6470000000000198	right	TRUE	40
BB	csüggedez	FALSE	-2.756	3.810999999999978	right	TRUE	42
BB	pereg	FALSE	0.061	2.061000000000007	right	TRUE	43
BB	aurult	TRUE	NA	2.7889999999999873	left	TRUE	44
BB	karnogó	TRUE	NA	1.8969999999999911	left	TRUE	45
BB	hitódó	TRUE	NA	3.6959999999999695	left	TRUE	46
BB	rozintem	TRUE	NA	2.409999999999968	left	TRUE	47
BB	nagyszámú	FALSE	0.902	0.8290000000000077	right	TRUE	49
BB	dolgozik	FALSE	1.948	0.5790000000000077	right	TRUE	50
BB	gyapot	FALSE	-0.198	0.6159999999999854	right	TRUE	51
BB	tropikus	FALSE	-0.563	2.9430000000000405	right	TRUE	52
BB	tábornagy	FALSE	-0.321	0.8269999999999982	right	TRUE	54
BB	ellenfél	FALSE	1.362	0.6349999999999909	right	TRUE	55
BB	bolgár	FALSE	1.03	0.7490000000000236	right	TRUE	56
BB	nimbus	FALSE	-2.756	1.7130000000000225	right	TRUE	57
BB	hidegház	FALSE	-2.509	3.26400000000001	right	TRUE	59
BB	kelől	TRUE	NA	2.825999999999965	left	TRUE	60
BB	törődik	FALSE	0.7	0.9329999999999928	right	TRUE	61
BB	piktogram	FALSE	-0.278	1.1680000000000064	right	TRUE	62
BB	darab	FALSE	2.044	0.8079999999999927	right	TRUE	63
BB	kurtít	FALSE	-2.237	4.343000000000018	right	TRUE	65
BB	rámáz	FALSE	-3.171	1.2110000000000127	right	TRUE	66
BB	bárányfark	FALSE	-3.092	8.073999999999955	right	TRUE	67
BB	gyülemlik	FALSE	-1.145	1.4329999999999927	right	TRUE	68
BB	derít	FALSE	0.012	0.8140000000000214	right	TRUE	69
BB	bélyeg	FALSE	0.274	1.0190000000000057	right	TRUE	70
BB	lágyék	FALSE	-0.685	0.8340000000000032	right	TRUE	71
BB	jármű	FALSE	1.595	2.382000000000005	right	TRUE	72
BB	fürkész	FALSE	-0.829	0.7819999999999823	right	TRUE	73
BB	végbél	FALSE	0.305	0.9669999999999844	right	TRUE	74
BB	templomoz	FALSE	-3.092	2.157000000000039	right	TRUE	76
BB	storítő	TRUE	NA	4.127999999999986	left	TRUE	78
BB	tortya	TRUE	NA	2.1959999999999695	left	TRUE	79
BB	gyűjtemény	FALSE	1.112	0.9850000000000136	right	TRUE	80
BB	nyersarany	FALSE	-2.548	2.466000000000008	right	TRUE	81
BB	konyrúd	TRUE	NA	2.745999999999981	left	TRUE	82
BB	törköly	FALSE	-0.572	1.009999999999991	right	TRUE	83
BB	karakter	FALSE	1.43	0.7120000000000459	right	TRUE	84
BB	régész	FALSE	0.538	1.1949999999999932	right	TRUE	85
BB	referál	FALSE	-0.432	0.9950000000000044	right	TRUE	86
BB	alfél	FALSE	-2.365	5.961000000000013	right	TRUE	87
BB	genom	FALSE	0.016	1.1480000000000246	right	TRUE	88
BB	hider	TRUE	NA	5.259999999999991	left	TRUE	89
BB	szilikát	FALSE	-0.363	1.2779999999999632	right	TRUE	90
BB	kötődik	FALSE	1.137	0.9150000000000204	right	TRUE	91
BB	rojtoz	TRUE	NA	1.149000000000001	right	FALSE	92
BB	alkalom	FALSE	1.587	0.7139999999999986	right	TRUE	93
BB	keresztény	FALSE	1.817	0.7450000000000045	right	TRUE	94
BB	csenyei	TRUE	NA	7.1059999999999945	right	FALSE	95
BB	kunyai	TRUE	NA	3.747000000000014	left	TRUE	96
BB	ernyak	TRUE	NA	2.605000000000018	left	TRUE	97
BB	lukaszt	FALSE	-2.591	2.213999999999998	right	TRUE	98
BB	abszint	FALSE	-0.659	1.009999999999991	right	TRUE	99
BB	nárcisz	FALSE	-0.25	0.6640000000000441	right	TRUE	101
BB	forgórész	FALSE	-0.244	1.0639999999999643	right	TRUE	102
BB	közhely	FALSE	0.426	0.7000000000000455	right	TRUE	103
BB	csengettyű	FALSE	-0.622	1.0610000000000357	right	TRUE	104
BB	ómagyar	FALSE	-0.441	1.0620000000000118	right	TRUE	105
BB	biliárd	FALSE	-0.011	1.2909999999999968	right	TRUE	106
BB	pohár	FALSE	1.388	0.6340000000000146	right	TRUE	107
BB	turné	FALSE	0.819	0.5629999999999882	right	TRUE	108
BB	takorák	TRUE	NA	2.194000000000017	left	TRUE	110
BB	igény	FALSE	1.885	0.7959999999999923	right	TRUE	111
BB	hatalom	FALSE	1.658	0.8470000000000368	right	TRUE	112
BB	eszköz	FALSE	1.983	0.59699999999998	right	TRUE	113
BB	extrém	FALSE	1.384	0.6200000000000045	right	TRUE	114
BB	csapdáz	FALSE	-3.268	3.4820000000000277	right	TRUE	116
BB	jegedény	TRUE	NA	3.850999999999999	left	TRUE	117
BB	gazdag	FALSE	1.977	0.9029999999999632	right	TRUE	118
BB	vésségi	TRUE	NA	4.559000000000026	left	TRUE	119
BB	retta	TRUE	NA	1.396000000000015	left	TRUE	120
BB	horizont	FALSE	0.296	0.7110000000000127	right	TRUE	121
BB	népszerű	FALSE	1.814	0.6140000000000327	right	TRUE	122
BB	úszamos	TRUE	NA	5.5260000000000105	left	TRUE	123
BB	irány	FALSE	1.373	0.7620000000000005	right	TRUE	124
BB	örmény	FALSE	0.795	1.0089999999999577	right	TRUE	126
BB	szalicil	FALSE	-0.79	2.132000000000005	right	TRUE	127
BB	tömzsa	TRUE	NA	1.579999999999984	left	TRUE	129
BB	kanalaz	FALSE	-1.325	0.997000000000014	right	TRUE	130
BB	árus	FALSE	-0.422	0.8439999999999941	right	TRUE	131
BB	káder	FALSE	-0.593	1.2060000000000173	right	TRUE	133
BB	komplex	FALSE	1.745	0.9909999999999854	right	TRUE	134
BB	kettősfém	FALSE	-2.756	1.0150000000000432	right	TRUE	135
BB	szelégül	TRUE	NA	4.291999999999973	left	TRUE	136
BB	könnyelmű	FALSE	0.019	1.0840000000000032	right	TRUE	137
BB	tenger	FALSE	1.456	0.8299999999999272	right	TRUE	140
BB	testnedv	FALSE	-0.969	0.9329999999999928	right	TRUE	141
BB	rövid	FALSE	2.339	0.6470000000000482	right	TRUE	142
BB	extuál	TRUE	NA	2.8339999999999463	left	TRUE	143
BB	ború	FALSE	-0.485	0.5800000000000409	right	TRUE	144
BB	profit	FALSE	0.862	0.7819999999999254	right	TRUE	145
BB	tajtásos	TRUE	NA	4.2000000000000455	left	TRUE	146
BB	aragas	TRUE	NA	5.7730000000000246	left	TRUE	147
BB	szabotró	TRUE	NA	4.486999999999966	left	TRUE	148
BB	időszak	FALSE	1.939	0.6140000000000327	right	TRUE	151
BB	nukleon	FALSE	-1.266	1.0919999999999843	right	TRUE	152
BB	parkkói	TRUE	NA	4.874000000000024	left	TRUE	153
BB	komoly	FALSE	2.29	0.8520000000000891	right	TRUE	154
BB	elegy	FALSE	-1.266	0.7599999999999909	right	TRUE	155
BB	vényegő	TRUE	NA	5.1310000000000855	left	TRUE	156
BB	türemlik	FALSE	-2.393	4.50100000000009	right	TRUE	157
BB	lemesség	TRUE	NA	4.752000000000066	left	TRUE	158
BB	egant	TRUE	NA	2.4739999999999327	left	TRUE	159
BB	komál	FALSE	-2.031	0.95900000000006	right	TRUE	160
BB	csatázik	FALSE	-0.489	0.8500000000000227	right	TRUE	161
BB	iszlám	FALSE	1.246	0.8150000000000546	right	TRUE	162
BB	grafikon	FALSE	0.471	0.65199999999993	right	TRUE	163
BB	megpadék	TRUE	NA	4.544999999999959	left	TRUE	164
BB	délceg	FALSE	-0.228	0.8319999999999936	right	TRUE	165
BB	áradmány	FALSE	-2.64	11.351	right	TRUE	166
BB	olaj	FALSE	1.54	0.6999999999999318	right	TRUE	167
BB	zomogyi	TRUE	NA	3.441000000000031	left	TRUE	168
BB	rakódik	FALSE	0.094	0.73599999999999	right	TRUE	169
BB	szempont	FALSE	1.61	0.5639999999999645	right	TRUE	170
BB	barát	FALSE	1.221	0.6009999999999991	right	TRUE	171
BB	kárpit	FALSE	0.194	0.7809999999999491	right	TRUE	172
BB	változik	FALSE	1.765	1.0650000000000546	right	TRUE	173
BB	méhezter	TRUE	NA	4.280999999999949	left	TRUE	174
BB	kurzív	FALSE	-0.736	0.7459999999999809	right	TRUE	175
BB	cianid	FALSE	-0.711	0.9429999999999836	right	TRUE	176
BB	kulcscsont	FALSE	-0.536	0.8980000000000246	right	TRUE	178
BB	püffeszt	FALSE	-3.87	1.8940000000000057	right	TRUE	181
BB	abeti	TRUE	NA	2.3110000000000355	left	TRUE	182
BB	kalcium	FALSE	1.004	0.77800000000002	right	TRUE	183
BB	ion	FALSE	0.155	0.8990000000000009	right	TRUE	186
BB	ausztrál	FALSE	1.198	0.8129999999999882	right	TRUE	187
BB	balközép	FALSE	-0.179	0.7479999999999336	right	TRUE	188
BB	sziszeg	FALSE	-0.745	0.6949999999999363	right	TRUE	190
BB	csontdarab	FALSE	-1.165	1.245999999999981	right	TRUE	191
BB	lublika	TRUE	NA	3.784999999999968	left	TRUE	193
BB	csüggeszt	FALSE	-1.753	1.2110000000000127	right	TRUE	195
BB	százalék	FALSE	1.899	0.6609999999999445	right	TRUE	196
BB	forrpont	FALSE	-1.542	0.8199999999999363	right	TRUE	198
BB	pauzál	FALSE	-3.092	2.2100000000000364	right	TRUE	199
BB	beton	FALSE	1.056	0.7169999999999845	right	TRUE	201
BB	bajuszfű	FALSE	-2.967	4.27699999999993	right	TRUE	202
BB	bacon	FALSE	0.189	3.9459999999999127	right	TRUE	203
BB	mellényzseb	FALSE	-1.973	1.01400000000001	right	TRUE	204
BB	hálózsák	FALSE	-0.037	1.032000000000039	right	TRUE	205
BB	rotor	FALSE	-0.054	0.7609999999999673	right	TRUE	207
BB	nagybeteg	FALSE	-0.276	1.6599999999999682	right	TRUE	208
BB	kencéz	FALSE	-3.569	1.4120000000000346	right	TRUE	209
BB	diktátor	FALSE	0.599	0.8310000000000173	right	TRUE	210
BB	retálhit	TRUE	NA	3.908999999999992	left	TRUE	211
BB	fajansz	FALSE	-0.829	1.26299999999992	right	TRUE	212
BB	töredék	FALSE	0.316	0.8169999999998936	right	TRUE	214
BB	gyásos	TRUE	NA	2.2450000000000045	left	TRUE	215
BB	gerencsér	FALSE	-1.63	4.038999999999987	right	TRUE	216
BB	szimboló	TRUE	NA	9.826000000000022	left	TRUE	217
BB	tarol	FALSE	-0.219	0.8799999999999955	right	TRUE	218
BB	kosi	TRUE	NA	4.975999999999999	left	TRUE	219
BB	heveny	FALSE	0.516	0.7789999999999964	right	TRUE	220
BB	lejmol	FALSE	-2.031	0.8949999999999818	right	TRUE	221
BB	lépték	FALSE	0.16	0.7789999999999964	right	TRUE	222
BB	szegény	FALSE	1.681	0.6960000000000264	right	TRUE	223
BB	kislány	FALSE	1.415	0.4779999999999518	right	TRUE	224
BB	dohorpák	TRUE	NA	5.165000000000077	left	TRUE	226
BB	kilukát	TRUE	NA	3.3780000000000427	left	TRUE	228
BB	svábtök	FALSE	-3.87	3.6920000000000073	right	TRUE	230
BB	színpad	FALSE	1.058	0.6699999999999591	right	TRUE	232
BB	transzplantál	FALSE	-3.092	1.36099999999999	right	TRUE	233
BB	törékeny	FALSE	0.894	1.3109999999999218	right	TRUE	234
BB	sugár	FALSE	0.422	0.6129999999999427	right	TRUE	235
BB	viszkózus	FALSE	-0.482	2.0639999999999645	right	TRUE	236
BB	példakép	FALSE	0.329	0.7480000000000473	right	TRUE	237
BB	dipeptid	FALSE	-1.46	2.3780000000000427	right	TRUE	238
BB	reform	FALSE	0.936	0.6689999999999827	right	TRUE	240
BB	ingváll	FALSE	-1.276	1.719000000000051	right	TRUE	241
BB	luftballon	FALSE	-1.821	1.0259999999999536	right	TRUE	244
BB	sárgaréz	FALSE	-0.031	1.27800000000002	right	TRUE	245
BB	sporthorgász	FALSE	-0.907	1.62600000000009	right	TRUE	246
BB	orális	FALSE	0.569	1.19500000000005	right	TRUE	247
BB	összalaj	TRUE	NA	5.987999999999943	left	TRUE	248
BB	reagál	FALSE	1.189	1.1409999999999627	right	TRUE	249
BB	pentez	TRUE	NA	7.624000000000024	right	FALSE	250
ID312	svábtök	FALSE	-3.87	12.488699999809256	left	FALSE	22
ID312	skubizik	FALSE	-3.171	1.6025000000000205	right	TRUE	46
ID312	komál	FALSE	-2.031	1.0732999997139243	right	TRUE	96
ID312	gerencsér	FALSE	-1.63	1.36099999999999	right	TRUE	100
ID312	genom	FALSE	0.016	17.81890000009537	left	FALSE	52
ID312	bárányfark	FALSE	-3.092	1.5683000001907883	right	TRUE	69
ID312	kurtít	FALSE	-2.237	1.233000000000061	right	TRUE	112
ID312	csapattest	FALSE	-1.301	1.3792999997139077	right	TRUE	185
ID312	farkasbab	FALSE	-2.154	2.1037999997138854	right	TRUE	42
ID312	árstop	FALSE	-2.365	1.416699999809282	right	TRUE	51
ID312	neoprén	FALSE	-0.057	11.959799999713823	left	FALSE	219
ID312	konverzál	FALSE	-2.967	1.0661000003814252	right	TRUE	225
ID312	dádá	FALSE	-1.428	1.7894000000953554	right	TRUE	1
ID312	fertilis	FALSE	-1.185	14.710899999618562	left	FALSE	60
ID312	törköly	FALSE	-0.572	1.36080000019075	right	TRUE	75
ID312	pauzál	FALSE	-3.092	0.9929000000953464	right	TRUE	135
ID312	kurzív	FALSE	-0.736	3.7126999998092742	right	TRUE	148
ID312	türemlik	FALSE	-2.393	1.2954999999999472	right	TRUE	156
ID312	dipeptid	FALSE	-1.46	14.877700000286154	left	FALSE	200
ID312	ingváll	FALSE	-1.276	1.4051999998092697	right	TRUE	237
ID312	kollapszus	FALSE	-1.065	1.5942999997138827	right	TRUE	65
ID312	ifjít	FALSE	-3.092	1.2735999999046612	right	TRUE	68
ID312	adszorbens	FALSE	-1.303	1.8299000000954493	right	TRUE	193
ID312	hübrisz	FALSE	-0.863	12.67130000019074	left	FALSE	229
ID312	aggófű	FALSE	-1.365	4.502599999904618	left	FALSE	2
ID312	kurzivál	FALSE	-3.092	1.4827999997139043	right	TRUE	71
ID312	infimum	FALSE	-2.339	8.989900000095304	left	FALSE	153
ID312	döföl	FALSE	-2.724	1.220599999904607	right	TRUE	182
ID312	krakéler	FALSE	-1.411	1.423300000190693	right	TRUE	35
ID312	vabank	FALSE	-2.247	2.524699999809286	right	TRUE	97
ID312	diviz	FALSE	-2.569	10.946099999904732	left	FALSE	173
ID312	diffamál	FALSE	-3.393	1.3332999997138586	right	TRUE	192
ID312	derít	FALSE	0.012	2.166300000190745	right	TRUE	3
ID312	lalláz	FALSE	-3.268	8.54249999999999	right	TRUE	4
ID312	heveny	FALSE	0.516	1.9191000003814624	right	TRUE	5
ID312	vényegő	TRUE	NA	4.419499999999999	left	TRUE	6
ID312	egant	TRUE	NA	4.579400000095376	left	TRUE	7
ID312	vároló	TRUE	NA	4.572599999904639	right	FALSE	8
ID312	nagyszámú	FALSE	0.902	1.349199999809258	right	TRUE	9
ID312	abeti	TRUE	NA	3.6676999998092583	left	TRUE	10
ID312	arzénsav	FALSE	-2.408	1.8988999996185216	right	TRUE	11
ID312	norvend	TRUE	NA	6.4187000002861225	left	TRUE	12
ID312	újgazdag	FALSE	-0.337	1.6751999998092515	right	TRUE	13
ID312	magmatit	FALSE	-2.666	11.00609999990462	right	TRUE	14
ID312	storítő	TRUE	NA	2.7972000002860966	left	TRUE	15
ID312	selypít	FALSE	-1.452	4.851299999713888	right	TRUE	16
ID312	csüggeszt	FALSE	-1.753	1.5171999998092645	right	TRUE	17
ID312	lejmol	FALSE	-2.031	1.7489999999999952	right	TRUE	18
ID312	olaj	FALSE	1.54	1.1849000000953538	right	TRUE	19
ID312	kislány	FALSE	1.415	1.3605000000000018	right	TRUE	20
ID312	lélek	FALSE	1.694	1.0665999999046392	right	TRUE	21
ID312	forgórész	FALSE	-0.244	9.19359999990462	right	TRUE	23
ID312	látszik	FALSE	2.055	1.4415999999046107	right	TRUE	24
ID312	mítosz	FALSE	0.619	1.4869000000953747	right	TRUE	25
ID312	anorák	FALSE	-1.335	1.375300000190748	right	TRUE	26
ID312	kalcium	FALSE	1.004	1.3380000000000225	right	TRUE	27
ID312	sziszeg	FALSE	-0.745	1.5657000002861423	right	TRUE	28
ID312	kanalaz	FALSE	-1.325	1.2869999999999775	right	TRUE	29
ID312	szalicil	FALSE	-0.79	1.1163000001907335	right	TRUE	30
ID312	irány	FALSE	1.373	0.9165999999046336	right	TRUE	31
ID312	hidroxid	FALSE	-0.536	1.4651999998092151	right	TRUE	32
ID312	kötődik	FALSE	1.137	1.2602000002860905	right	TRUE	33
ID312	grafikon	FALSE	0.471	1.288499999999999	right	TRUE	34
ID312	templomoz	FALSE	-3.092	1.54830000019075	right	TRUE	36
ID312	retálhit	TRUE	NA	10.690900000095326	left	TRUE	37
ID312	komplex	FALSE	1.745	1.3547000002861296	right	TRUE	38
ID312	iszlám	FALSE	1.246	1.345400000095367	right	TRUE	39
ID312	dolgozik	FALSE	1.948	1.067400000095347	right	TRUE	40
ID312	gyülemlik	FALSE	-1.145	1.1992000002861118	right	TRUE	41
ID312	keresztény	FALSE	1.817	1.416600000381493	right	TRUE	43
ID312	piktogram	FALSE	-0.278	1.6329999999999814	right	TRUE	44
ID312	alkalom	FALSE	1.587	0.9977000002861018	right	TRUE	45
ID312	szokik	FALSE	-0.316	1.4993000001907149	right	TRUE	47
ID312	puritán	FALSE	0.459	1.2705999999046185	right	TRUE	48
ID312	retta	TRUE	NA	12.139700000286098	left	TRUE	49
ID312	kitin	FALSE	-0.946	2.6982999997138677	right	TRUE	50
ID312	kilukát	TRUE	NA	6.911800000190738	left	TRUE	53
ID312	rekvizit	FALSE	-1.973	1.9746999998092176	right	TRUE	54
ID312	tropikus	FALSE	-0.563	1.2774000000953831	right	TRUE	55
ID312	lépték	FALSE	0.16	1.0700999999046417	right	TRUE	56
ID312	hajlik	FALSE	0.575	1.0207000002861264	right	TRUE	57
ID312	káder	FALSE	-0.593	0.9243000001907262	right	TRUE	58
ID312	móringol	FALSE	-2.967	2.1000000000000227	right	TRUE	59
ID312	megpadék	TRUE	NA	7.1772999997139095	left	TRUE	61
ID312	időszak	FALSE	1.939	1.1406999998092715	right	TRUE	62
ID312	profit	FALSE	0.862	1.1833999996185298	right	TRUE	63
ID312	végbél	FALSE	0.305	1.1327000002860927	right	TRUE	64
ID312	turné	FALSE	0.819	2.071900000095411	right	TRUE	66
ID312	tököl	FALSE	-1.12	1.1530999999046685	right	TRUE	67
ID312	csapdáz	FALSE	-3.268	1.116799999713919	right	TRUE	70
ID312	dolog	FALSE	2.387	0.9430000000000404	right	TRUE	72
ID312	vonzum	TRUE	NA	1.3370999999046376	right	FALSE	73
ID312	nukleon	FALSE	-1.266	1.4659000000953597	right	TRUE	74
ID312	libling	FALSE	-1.946	1.5990000000000464	right	TRUE	76
ID312	bacon	FALSE	0.189	1.699599999904649	right	TRUE	77
ID312	viszkózus	FALSE	-0.482	1.8868000001907603	right	TRUE	78
ID312	darab	FALSE	2.044	0.8838999996185635	right	TRUE	79
ID312	sporthorgász	FALSE	-0.907	1.2581999998092783	right	TRUE	80
ID312	lublika	TRUE	NA	1.1602000002861246	right	FALSE	81
ID312	rövid	FALSE	2.339	0.86929999971386	right	TRUE	82
ID312	gyásos	TRUE	NA	5.153500000000008	left	TRUE	83
ID312	változik	FALSE	1.765	1.4398000001907008	right	TRUE	84
ID312	extuál	TRUE	NA	1.2823999996185194	right	FALSE	85
ID312	biliárd	FALSE	-0.011	0.9089000000953432	right	TRUE	86
ID312	hatalom	FALSE	1.658	0.8098999996185512	right	TRUE	87
ID312	rakódik	FALSE	0.094	0.9211999998092324	right	TRUE	88
ID312	áradmány	FALSE	-2.64	0.8184999999999718	right	TRUE	89
ID312	méhezter	TRUE	NA	15.396999999999991	left	TRUE	90
ID312	tangózik	FALSE	-1.78	1.9188999996185316	right	TRUE	91
ID312	tajtásos	TRUE	NA	2.03860000038145	right	FALSE	92
ID312	mimézis	FALSE	-1.054	2.125800000190736	right	TRUE	93
ID312	hálózsák	FALSE	-0.037	1.1497000002861455	right	TRUE	94
ID312	eszköz	FALSE	1.983	0.8754999999999882	right	TRUE	95
ID312	színpad	FALSE	1.058	0.8720000000000141	right	TRUE	98
ID312	mellényzseb	FALSE	-1.973	1.3829000000953895	right	TRUE	99
ID312	vetézmés	TRUE	NA	8.996400000095377	left	TRUE	101
ID312	rücsök	FALSE	-1.879	1.6849000000953538	right	TRUE	102
ID312	petél	FALSE	-3.092	1.1160000000000423	right	TRUE	103
ID312	tröshet	TRUE	NA	3.1538000001906994	left	TRUE	104
ID312	égitest	FALSE	0.434	1.2683000001907203	right	TRUE	105
ID312	törékeny	FALSE	0.894	1.049700000286066	right	TRUE	106
ID312	glükóz	FALSE	0.41	1.399300000190692	right	TRUE	107
ID312	nárcisz	FALSE	-0.25	1.0682999997138722	right	TRUE	108
ID312	rotor	FALSE	-0.054	1.6411999998092597	right	TRUE	109
ID312	ómagyar	FALSE	-0.441	1.2928000001907094	right	TRUE	110
ID312	ószeven	TRUE	NA	2.010899999618573	right	FALSE	111
ID312	balközép	FALSE	-0.179	1.136799999713844	right	TRUE	113
ID312	transzplantál	FALSE	-3.092	1.6083999996184275	right	TRUE	114
ID312	árus	FALSE	-0.422	0.9693999996185312	right	TRUE	115
ID312	viszkóz	FALSE	-0.61	1.0934000000953574	right	TRUE	116
ID312	ernyak	TRUE	NA	5.786900000095443	left	TRUE	117
ID312	népszerű	FALSE	1.814	2.469400000095334	right	TRUE	118
ID312	koenzim	FALSE	0.003	1.406399999618543	right	TRUE	119
ID312	gyűjtemény	FALSE	1.112	1.0408000001907567	right	TRUE	120
ID312	nagybeteg	FALSE	-0.276	1.768799999713906	right	TRUE	121
ID312	ború	FALSE	-0.485	0.9435999999045634	right	TRUE	122
ID312	aragas	TRUE	NA	1.2880999999046026	right	FALSE	123
ID312	űrlap	FALSE	1.015	0.9560999999046088	right	TRUE	124
ID312	gyapot	FALSE	-0.198	0.9174000000954264	right	TRUE	125
ID312	barát	FALSE	1.221	0.798699999809287	right	TRUE	126
ID312	horizont	FALSE	0.296	1.1029000000953602	right	TRUE	127
ID312	vésségi	TRUE	NA	7.7933999996186	left	TRUE	128
ID312	kelől	TRUE	NA	8.126500000000078	left	TRUE	129
ID312	kúpol	FALSE	-1.906	2.0522000002861205	right	TRUE	130
ID312	bajuszfű	FALSE	-2.967	1.8934000000954256	right	TRUE	131
ID312	könnyelmű	FALSE	0.019	1.6547999997138731	right	TRUE	132
