subject	word	regular	analogy	rules
s770	jeem	1	-0.08183583725570333	0.9627489648444697
s5847	jeem	1	-0.08183583725570333	0.9627489648444697
s5949	jeem	1	-0.08183583725570333	0.9627489648444697
s5948	jeem	1	-0.08183583725570333	0.9627489648444697
s768	jeem	1	-0.08183583725570333	0.9627489648444697
s5892	jeem	0	-0.08183583725570333	0.9627489648444697
s5941	jeem	0	-0.08183583725570333	0.9627489648444697
s848	jeem	1	-0.08183583725570333	0.9627489648444697
s5908	jeem	1	-0.08183583725570333	0.9627489648444697
s5907	jeem	1	-0.08183583725570333	0.9627489648444697
s829	jeem	0	-0.08183583725570333	0.9627489648444697
s5870	jeem	1	-0.08183583725570333	0.9627489648444697
s5879	jeem	1	-0.08183583725570333	0.9627489648444697
s764	jeem	0	-0.08183583725570333	0.9627489648444697
s842	jeem	1	-0.08183583725570333	0.9627489648444697
s812	jeem	1	-0.08183583725570333	0.9627489648444697
s809	jeem	1	-0.08183583725570333	0.9627489648444697
s808	jing	1	0.5453023563256745	0.5590091239337269
s5871	jing	0	0.5453023563256745	0.5590091239337269
s812	jing	0	0.5453023563256745	0.5590091239337269
s770	jing	1	0.5453023563256745	0.5590091239337269
s5949	jing	0	0.5453023563256745	0.5590091239337269
s842	jing	1	0.5453023563256745	0.5590091239337269
s768	jing	0	0.5453023563256745	0.5590091239337269
s5907	jing	0	0.5453023563256745	0.5590091239337269
s764	jing	0	0.5453023563256745	0.5590091239337269
s5892	jing	1	0.5453023563256745	0.5590091239337269
s5908	jing	0	0.5453023563256745	0.5590091239337269
s5879	jing	0	0.5453023563256745	0.5590091239337269
s5870	jing	1	0.5453023563256745	0.5590091239337269
s5847	jing	1	0.5453023563256745	0.5590091239337269
s829	jing	1	0.5453023563256745	0.5590091239337269
s5948	jing	1	0.5453023563256745	0.5590091239337269
s809	jing	1	0.5453023563256745	0.5590091239337269
s5941	jing	0	0.5453023563256745	0.5590091239337269
s848	jing	1	0.5453023563256745	0.5590091239337269
s808	jink	0	-0.5334162042528517	0.7953564430188942
s5870	jink	1	-0.5334162042528517	0.7953564430188942
s764	jink	1	-0.5334162042528517	0.7953564430188942
s842	jink	0	-0.5334162042528517	0.7953564430188942
s5949	jink	1	-0.5334162042528517	0.7953564430188942
s848	jink	1	-0.5334162042528517	0.7953564430188942
s770	jink	0	-0.5334162042528517	0.7953564430188942
s5892	jink	0	-0.5334162042528517	0.7953564430188942
s5847	jink	1	-0.5334162042528517	0.7953564430188942
s768	jink	0	-0.5334162042528517	0.7953564430188942
s5879	jink	0	-0.5334162042528517	0.7953564430188942
s5908	jink	0	-0.5334162042528517	0.7953564430188942
s809	jink	1	-0.5334162042528517	0.7953564430188942
s5907	jink	1	-0.5334162042528517	0.7953564430188942
s829	jink	1	-0.5334162042528517	0.7953564430188942
s5871	jink	0	-0.5334162042528517	0.7953564430188942
s812	jink	1	-0.5334162042528517	0.7953564430188942
s5948	jink	0	-0.5334162042528517	0.7953564430188942
s5941	jink	0	-0.5334162042528517	0.7953564430188942
s5847	bim	1	1.5762458587915604	0.4950567605272216
s848	bim	1	1.5762458587915604	0.4950567605272216
s5871	bim	0	1.5762458587915604	0.4950567605272216
s812	bim	1	1.5762458587915604	0.4950567605272216
s809	bim	1	1.5762458587915604	0.4950567605272216
s5870	bim	1	1.5762458587915604	0.4950567605272216
s829	bim	1	1.5762458587915604	0.4950567605272216
s5949	bim	1	1.5762458587915604	0.4950567605272216
s5941	bim	1	1.5762458587915604	0.4950567605272216
s5907	bim	1	1.5762458587915604	0.4950567605272216
s5879	bim	0	1.5762458587915604	0.4950567605272216
s5948	bim	1	1.5762458587915604	0.4950567605272216
s770	bim	1	1.5762458587915604	0.4950567605272216
s5892	bim	0	1.5762458587915604	0.4950567605272216
s808	bim	0	1.5762458587915604	0.4950567605272216
s5908	bim	1	1.5762458587915604	0.4950567605272216
s842	bim	1	1.5762458587915604	0.4950567605272216
s768	bim	1	1.5762458587915604	0.4950567605272216
s764	bim	1	1.5762458587915604	0.4950567605272216
s5908	beeve	0	0.33702980994651854	0.44802670494959596
s5870	beeve	0	0.33702980994651854	0.44802670494959596
s768	beeve	0	0.33702980994651854	0.44802670494959596
s809	beeve	0	0.33702980994651854	0.44802670494959596
s5879	beeve	1	0.33702980994651854	0.44802670494959596
s5847	beeve	1	0.33702980994651854	0.44802670494959596
s5871	beeve	0	0.33702980994651854	0.44802670494959596
s812	beeve	1	0.33702980994651854	0.44802670494959596
s5892	beeve	0	0.33702980994651854	0.44802670494959596
s5907	beeve	1	0.33702980994651854	0.44802670494959596
s848	beeve	1	0.33702980994651854	0.44802670494959596
s842	beeve	1	0.33702980994651854	0.44802670494959596
s808	beeve	1	0.33702980994651854	0.44802670494959596
s5941	beeve	0	0.33702980994651854	0.44802670494959596
s770	beeve	1	0.33702980994651854	0.44802670494959596
s829	beeve	0	0.33702980994651854	0.44802670494959596
s5949	beeve	1	0.33702980994651854	0.44802670494959596
s764	beeve	0	0.33702980994651854	0.44802670494959596
s5948	beeve	1	0.33702980994651854	0.44802670494959596
s764	blide	1	0.9372969640589707	-0.5509387124158923
s848	blide	1	0.9372969640589707	-0.5509387124158923
s5907	blide	1	0.9372969640589707	-0.5509387124158923
s5871	blide	1	0.9372969640589707	-0.5509387124158923
s5908	blide	0	0.9372969640589707	-0.5509387124158923
s5870	blide	1	0.9372969640589707	-0.5509387124158923
s809	blide	0	0.9372969640589707	-0.5509387124158923
s842	blide	0	0.9372969640589707	-0.5509387124158923
s770	blide	1	0.9372969640589707	-0.5509387124158923
s5879	blide	1	0.9372969640589707	-0.5509387124158923
s5941	blide	0	0.9372969640589707	-0.5509387124158923
s808	blide	0	0.9372969640589707	-0.5509387124158923
s5948	blide	0	0.9372969640589707	-0.5509387124158923
s5892	blide	0	0.9372969640589707	-0.5509387124158923
s812	blide	1	0.9372969640589707	-0.5509387124158923
s5949	blide	0	0.9372969640589707	-0.5509387124158923
s5847	blide	1	0.9372969640589707	-0.5509387124158923
s829	blide	1	0.9372969640589707	-0.5509387124158923
s768	blide	1	0.9372969640589707	-0.5509387124158923
s848	blurn	1	0.7554259169395324	0.9262691707537729
s829	blurn	1	0.7554259169395324	0.9262691707537729
s808	blurn	1	0.7554259169395324	0.9262691707537729
s768	blurn	0	0.7554259169395324	0.9262691707537729
s5870	blurn	1	0.7554259169395324	0.9262691707537729
s5847	blurn	0	0.7554259169395324	0.9262691707537729
s764	blurn	0	0.7554259169395324	0.9262691707537729
s5907	blurn	1	0.7554259169395324	0.9262691707537729
s5892	blurn	1	0.7554259169395324	0.9262691707537729
s5949	blurn	1	0.7554259169395324	0.9262691707537729
s770	blurn	0	0.7554259169395324	0.9262691707537729
s812	blurn	1	0.7554259169395324	0.9262691707537729
s5908	blurn	1	0.7554259169395324	0.9262691707537729
s809	blurn	0	0.7554259169395324	0.9262691707537729
s842	blurn	1	0.7554259169395324	0.9262691707537729
s5948	blurn	0	0.7554259169395324	0.9262691707537729
s5871	blurn	0	0.7554259169395324	0.9262691707537729
s5879	blurn	0	0.7554259169395324	0.9262691707537729
s5941	blurn	0	0.7554259169395324	0.9262691707537729
s5948	bleel	1	-0.3947930221496051	0.9627489648444697
s5879	bleel	1	-0.3947930221496051	0.9627489648444697
s5908	bleel	1	-0.3947930221496051	0.9627489648444697
s5941	bleel	0	-0.3947930221496051	0.9627489648444697
s5892	bleel	0	-0.3947930221496051	0.9627489648444697
s842	bleel	0	-0.3947930221496051	0.9627489648444697
s5871	bleel	1	-0.3947930221496051	0.9627489648444697
s768	bleel	1	-0.3947930221496051	0.9627489648444697
s812	bleel	1	-0.3947930221496051	0.9627489648444697
s848	bleel	1	-0.3947930221496051	0.9627489648444697
s5870	bleel	1	-0.3947930221496051	0.9627489648444697
s808	bleel	1	-0.3947930221496051	0.9627489648444697
s829	bleel	0	-0.3947930221496051	0.9627489648444697
s764	bleel	0	-0.3947930221496051	0.9627489648444697
s809	bleel	0	-0.3947930221496051	0.9627489648444697
s5949	bleel	1	-0.3947930221496051	0.9627489648444697
s770	bleel	1	-0.3947930221496051	0.9627489648444697
s5907	bleel	1	-0.3947930221496051	0.9627489648444697
s5847	bleel	0	-0.3947930221496051	0.9627489648444697
s5871	bleem	1	0.05481384340314434	0.9627489648444697
s5949	bleem	1	0.05481384340314434	0.9627489648444697
s768	bleem	1	0.05481384340314434	0.9627489648444697
s842	bleem	1	0.05481384340314434	0.9627489648444697
s5948	bleem	0	0.05481384340314434	0.9627489648444697
s809	bleem	0	0.05481384340314434	0.9627489648444697
s5879	bleem	0	0.05481384340314434	0.9627489648444697
s5907	bleem	1	0.05481384340314434	0.9627489648444697
s5870	bleem	0	0.05481384340314434	0.9627489648444697
s5908	bleem	1	0.05481384340314434	0.9627489648444697
s808	bleem	0	0.05481384340314434	0.9627489648444697
s812	bleem	1	0.05481384340314434	0.9627489648444697
s764	bleem	0	0.05481384340314434	0.9627489648444697
s5847	bleem	0	0.05481384340314434	0.9627489648444697
s5941	bleem	0	0.05481384340314434	0.9627489648444697
s770	bleem	1	0.05481384340314434	0.9627489648444697
s848	bleem	1	0.05481384340314434	0.9627489648444697
s829	bleem	1	0.05481384340314434	0.9627489648444697
s5892	bleem	0	0.05481384340314434	0.9627489648444697
s5847	blim	1	1.6103385657006546	-0.13857093357371428
s842	blim	1	1.6103385657006546	-0.13857093357371428
s5879	blim	1	1.6103385657006546	-0.13857093357371428
s5907	blim	1	1.6103385657006546	-0.13857093357371428
s812	blim	1	1.6103385657006546	-0.13857093357371428
s5870	blim	0	1.6103385657006546	-0.13857093357371428
s829	blim	1	1.6103385657006546	-0.13857093357371428
s5908	blim	1	1.6103385657006546	-0.13857093357371428
s768	blim	1	1.6103385657006546	-0.13857093357371428
s808	blim	0	1.6103385657006546	-0.13857093357371428
s5892	blim	1	1.6103385657006546	-0.13857093357371428
s770	blim	1	1.6103385657006546	-0.13857093357371428
s809	blim	1	1.6103385657006546	-0.13857093357371428
s5941	blim	1	1.6103385657006546	-0.13857093357371428
s5948	blim	1	1.6103385657006546	-0.13857093357371428
s5871	blim	1	1.6103385657006546	-0.13857093357371428
s764	blim	1	1.6103385657006546	-0.13857093357371428
s5949	blim	1	1.6103385657006546	-0.13857093357371428
s848	blim	1	1.6103385657006546	-0.13857093357371428
s764	brive	1	-1.2911159759793798	-0.938514423193677
s5879	brive	0	-1.2911159759793798	-0.938514423193677
s848	brive	1	-1.2911159759793798	-0.938514423193677
s5949	brive	0	-1.2911159759793798	-0.938514423193677
s770	brive	1	-1.2911159759793798	-0.938514423193677
s842	brive	0	-1.2911159759793798	-0.938514423193677
s5871	brive	0	-1.2911159759793798	-0.938514423193677
s5847	brive	0	-1.2911159759793798	-0.938514423193677
s5941	brive	0	-1.2911159759793798	-0.938514423193677
s809	brive	0	-1.2911159759793798	-0.938514423193677
s5948	brive	1	-1.2911159759793798	-0.938514423193677
s808	brive	0	-1.2911159759793798	-0.938514423193677
s5908	brive	0	-1.2911159759793798	-0.938514423193677
s812	brive	1	-1.2911159759793798	-0.938514423193677
s829	brive	0	-1.2911159759793798	-0.938514423193677
s5907	brive	1	-1.2911159759793798	-0.938514423193677
s5870	brive	1	-1.2911159759793798	-0.938514423193677
s5892	brive	0	-1.2911159759793798	-0.938514423193677
s768	brive	0	-1.2911159759793798	-0.938514423193677
s5949	brurn	1	1.221974765660645	0.9262691707537729
s5879	brurn	0	1.221974765660645	0.9262691707537729
s770	brurn	0	1.221974765660645	0.9262691707537729
s768	brurn	1	1.221974765660645	0.9262691707537729
s5941	brurn	0	1.221974765660645	0.9262691707537729
s829	brurn	1	1.221974765660645	0.9262691707537729
s5870	brurn	1	1.221974765660645	0.9262691707537729
s809	brurn	1	1.221974765660645	0.9262691707537729
s5948	brurn	1	1.221974765660645	0.9262691707537729
s5871	brurn	1	1.221974765660645	0.9262691707537729
s808	brurn	0	1.221974765660645	0.9262691707537729
s5892	brurn	1	1.221974765660645	0.9262691707537729
s764	brurn	0	1.221974765660645	0.9262691707537729
s5847	brurn	0	1.221974765660645	0.9262691707537729
s812	brurn	1	1.221974765660645	0.9262691707537729
s5908	brurn	1	1.221974765660645	0.9262691707537729
s842	brurn	1	1.221974765660645	0.9262691707537729
s848	brurn	1	1.221974765660645	0.9262691707537729
s5907	brurn	1	1.221974765660645	0.9262691707537729
s768	breel	1	0.06263479888843909	0.9627489648444697
s770	breel	1	0.06263479888843909	0.9627489648444697
s5879	breel	0	0.06263479888843909	0.9627489648444697
s842	breel	0	0.06263479888843909	0.9627489648444697
s848	breel	1	0.06263479888843909	0.9627489648444697
s829	breel	1	0.06263479888843909	0.9627489648444697
s5892	breel	0	0.06263479888843909	0.9627489648444697
s5871	breel	0	0.06263479888843909	0.9627489648444697
s5941	breel	0	0.06263479888843909	0.9627489648444697
s5948	breel	1	0.06263479888843909	0.9627489648444697
s5870	breel	1	0.06263479888843909	0.9627489648444697
s808	breel	0	0.06263479888843909	0.9627489648444697
s5908	breel	0	0.06263479888843909	0.9627489648444697
s5847	breel	0	0.06263479888843909	0.9627489648444697
s764	breel	0	0.06263479888843909	0.9627489648444697
s5949	breel	1	0.06263479888843909	0.9627489648444697
s5907	breel	1	0.06263479888843909	0.9627489648444697
s809	breel	0	0.06263479888843909	0.9627489648444697
s812	breel	1	0.06263479888843909	0.9627489648444697
s770	breen	0	0.24415908287465765	0.9627489648444697
s5870	breen	1	0.24415908287465765	0.9627489648444697
s5871	breen	0	0.24415908287465765	0.9627489648444697
s764	breen	0	0.24415908287465765	0.9627489648444697
s5879	breen	0	0.24415908287465765	0.9627489648444697
s5941	breen	0	0.24415908287465765	0.9627489648444697
s848	breen	1	0.24415908287465765	0.9627489648444697
s5847	breen	1	0.24415908287465765	0.9627489648444697
s808	breen	0	0.24415908287465765	0.9627489648444697
s812	breen	1	0.24415908287465765	0.9627489648444697
s809	breen	1	0.24415908287465765	0.9627489648444697
s5892	breen	0	0.24415908287465765	0.9627489648444697
s5949	breen	1	0.24415908287465765	0.9627489648444697
s5948	breen	1	0.24415908287465765	0.9627489648444697
s5908	breen	1	0.24415908287465765	0.9627489648444697
s5907	breen	1	0.24415908287465765	0.9627489648444697
s768	breen	1	0.24415908287465765	0.9627489648444697
s842	breen	0	0.24415908287465765	0.9627489648444697
s829	breen	1	0.24415908287465765	0.9627489648444697
s808	breep	0	-0.41473628402666535	-1.8580939677357429
s5879	breep	0	-0.41473628402666535	-1.8580939677357429
s5871	breep	1	-0.41473628402666535	-1.8580939677357429
s5908	breep	0	-0.41473628402666535	-1.8580939677357429
s812	breep	1	-0.41473628402666535	-1.8580939677357429
s5941	breep	0	-0.41473628402666535	-1.8580939677357429
s5907	breep	1	-0.41473628402666535	-1.8580939677357429
s5948	breep	0	-0.41473628402666535	-1.8580939677357429
s5892	breep	0	-0.41473628402666535	-1.8580939677357429
s848	breep	1	-0.41473628402666535	-1.8580939677357429
s842	breep	1	-0.41473628402666535	-1.8580939677357429
s5847	breep	0	-0.41473628402666535	-1.8580939677357429
s829	breep	1	-0.41473628402666535	-1.8580939677357429
s5870	breep	1	-0.41473628402666535	-1.8580939677357429
s770	breep	0	-0.41473628402666535	-1.8580939677357429
s809	breep	1	-0.41473628402666535	-1.8580939677357429
s768	breep	1	-0.41473628402666535	-1.8580939677357429
s764	breep	1	-0.41473628402666535	-1.8580939677357429
s5949	breep	1	-0.41473628402666535	-1.8580939677357429
s829	drite	1	-0.6253868647887432	-1.648899760012524
s809	drite	0	-0.6253868647887432	-1.648899760012524
s812	drite	1	-0.6253868647887432	-1.648899760012524
s5907	drite	1	-0.6253868647887432	-1.648899760012524
s770	drite	0	-0.6253868647887432	-1.648899760012524
s5908	drite	0	-0.6253868647887432	-1.648899760012524
s5949	drite	0	-0.6253868647887432	-1.648899760012524
s842	drite	1	-0.6253868647887432	-1.648899760012524
s808	drite	0	-0.6253868647887432	-1.648899760012524
s5870	drite	0	-0.6253868647887432	-1.648899760012524
s5892	drite	1	-0.6253868647887432	-1.648899760012524
s768	drite	0	-0.6253868647887432	-1.648899760012524
s848	drite	1	-0.6253868647887432	-1.648899760012524
s5941	drite	0	-0.6253868647887432	-1.648899760012524
s5847	drite	1	-0.6253868647887432	-1.648899760012524
s764	drite	1	-0.6253868647887432	-1.648899760012524
s5879	drite	0	-0.6253868647887432	-1.648899760012524
s5871	drite	1	-0.6253868647887432	-1.648899760012524
s5948	drite	1	-0.6253868647887432	-1.648899760012524
s5941	drurn	0	1.5110991113525611	0.9262691707537729
s5948	drurn	1	1.5110991113525611	0.9262691707537729
s812	drurn	1	1.5110991113525611	0.9262691707537729
s5879	drurn	0	1.5110991113525611	0.9262691707537729
s5871	drurn	1	1.5110991113525611	0.9262691707537729
s768	drurn	0	1.5110991113525611	0.9262691707537729
s5870	drurn	1	1.5110991113525611	0.9262691707537729
s5908	drurn	1	1.5110991113525611	0.9262691707537729
s808	drurn	1	1.5110991113525611	0.9262691707537729
s5847	drurn	1	1.5110991113525611	0.9262691707537729
s842	drurn	1	1.5110991113525611	0.9262691707537729
s5907	drurn	1	1.5110991113525611	0.9262691707537729
s809	drurn	0	1.5110991113525611	0.9262691707537729
s5892	drurn	1	1.5110991113525611	0.9262691707537729
s764	drurn	1	1.5110991113525611	0.9262691707537729
s770	drurn	1	1.5110991113525611	0.9262691707537729
s848	drurn	1	1.5110991113525611	0.9262691707537729
s829	drurn	1	1.5110991113525611	0.9262691707537729
s5949	drurn	0	1.5110991113525611	0.9262691707537729
s5948	drell	1	1.4248218088671356	0.9037301315850808
s812	drell	1	1.4248218088671356	0.9037301315850808
s808	drell	0	1.4248218088671356	0.9037301315850808
s809	drell	1	1.4248218088671356	0.9037301315850808
s5871	drell	1	1.4248218088671356	0.9037301315850808
s764	drell	0	1.4248218088671356	0.9037301315850808
s5949	drell	0	1.4248218088671356	0.9037301315850808
s770	drell	0	1.4248218088671356	0.9037301315850808
s5907	drell	1	1.4248218088671356	0.9037301315850808
s768	drell	1	1.4248218088671356	0.9037301315850808
s5908	drell	1	1.4248218088671356	0.9037301315850808
s848	drell	1	1.4248218088671356	0.9037301315850808
s5892	drell	1	1.4248218088671356	0.9037301315850808
s5941	drell	0	1.4248218088671356	0.9037301315850808
s842	drell	1	1.4248218088671356	0.9037301315850808
s829	drell	1	1.4248218088671356	0.9037301315850808
s5870	drell	1	1.4248218088671356	0.9037301315850808
s5879	drell	0	1.4248218088671356	0.9037301315850808
s5847	drell	0	1.4248218088671356	0.9037301315850808
s768	dreen	1	-0.5028737885646483	0.9627489648444697
s5870	dreen	1	-0.5028737885646483	0.9627489648444697
s829	dreen	1	-0.5028737885646483	0.9627489648444697
s5949	dreen	1	-0.5028737885646483	0.9627489648444697
s842	dreen	0	-0.5028737885646483	0.9627489648444697
s5879	dreen	1	-0.5028737885646483	0.9627489648444697
s812	dreen	1	-0.5028737885646483	0.9627489648444697
s5908	dreen	1	-0.5028737885646483	0.9627489648444697
s5892	dreen	1	-0.5028737885646483	0.9627489648444697
s809	dreen	1	-0.5028737885646483	0.9627489648444697
s808	dreen	0	-0.5028737885646483	0.9627489648444697
s764	dreen	0	-0.5028737885646483	0.9627489648444697
s5948	dreen	0	-0.5028737885646483	0.9627489648444697
s848	dreen	1	-0.5028737885646483	0.9627489648444697
s5871	dreen	0	-0.5028737885646483	0.9627489648444697
s770	dreen	0	-0.5028737885646483	0.9627489648444697
s5907	dreen	1	-0.5028737885646483	0.9627489648444697
s5941	dreen	0	-0.5028737885646483	0.9627489648444697
s5847	dreen	1	-0.5028737885646483	0.9627489648444697
s5879	dreep	0	-0.9959718675231246	-1.8580939677357429
s808	dreep	1	-0.9959718675231246	-1.8580939677357429
s5907	dreep	1	-0.9959718675231246	-1.8580939677357429
s5949	dreep	0	-0.9959718675231246	-1.8580939677357429
s5908	dreep	0	-0.9959718675231246	-1.8580939677357429
s848	dreep	1	-0.9959718675231246	-1.8580939677357429
s829	dreep	0	-0.9959718675231246	-1.8580939677357429
s5847	dreep	0	-0.9959718675231246	-1.8580939677357429
s764	dreep	0	-0.9959718675231246	-1.8580939677357429
s5871	dreep	1	-0.9959718675231246	-1.8580939677357429
s842	dreep	1	-0.9959718675231246	-1.8580939677357429
s770	dreep	0	-0.9959718675231246	-1.8580939677357429
s809	dreep	1	-0.9959718675231246	-1.8580939677357429
s5948	dreep	0	-0.9959718675231246	-1.8580939677357429
s768	dreep	1	-0.9959718675231246	-1.8580939677357429
s5870	dreep	1	-0.9959718675231246	-1.8580939677357429
s5941	dreep	0	-0.9959718675231246	-1.8580939677357429
s812	dreep	1	-0.9959718675231246	-1.8580939677357429
s5892	dreep	0	-0.9959718675231246	-1.8580939677357429
s848	dwide	1	0.24761173192642627	-0.5034524857388702
s5907	dwide	0	0.24761173192642627	-0.5034524857388702
s5870	dwide	1	0.24761173192642627	-0.5034524857388702
s764	dwide	1	0.24761173192642627	-0.5034524857388702
s829	dwide	0	0.24761173192642627	-0.5034524857388702
s5941	dwide	0	0.24761173192642627	-0.5034524857388702
s770	dwide	0	0.24761173192642627	-0.5034524857388702
s808	dwide	0	0.24761173192642627	-0.5034524857388702
s5949	dwide	0	0.24761173192642627	-0.5034524857388702
s809	dwide	0	0.24761173192642627	-0.5034524857388702
s842	dwide	1	0.24761173192642627	-0.5034524857388702
s812	dwide	0	0.24761173192642627	-0.5034524857388702
s5871	dwide	0	0.24761173192642627	-0.5034524857388702
s5908	dwide	0	0.24761173192642627	-0.5034524857388702
s5847	dwide	0	0.24761173192642627	-0.5034524857388702
s5892	dwide	0	0.24761173192642627	-0.5034524857388702
s5948	dwide	1	0.24761173192642627	-0.5034524857388702
s5879	dwide	0	0.24761173192642627	-0.5034524857388702
s768	dwide	0	0.24761173192642627	-0.5034524857388702
s5870	dwine	1	0.6169496059168621	0.3330476851982015
s809	dwine	0	0.6169496059168621	0.3330476851982015
s812	dwine	1	0.6169496059168621	0.3330476851982015
s5879	dwine	1	0.6169496059168621	0.3330476851982015
s808	dwine	0	0.6169496059168621	0.3330476851982015
s848	dwine	1	0.6169496059168621	0.3330476851982015
s5941	dwine	0	0.6169496059168621	0.3330476851982015
s5892	dwine	0	0.6169496059168621	0.3330476851982015
s5948	dwine	0	0.6169496059168621	0.3330476851982015
s829	dwine	1	0.6169496059168621	0.3330476851982015
s5908	dwine	1	0.6169496059168621	0.3330476851982015
